2025-03-18 09:18:50,772 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:34:22,771 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(1.150357573808269), np.float64(0.0), np.float64(9.81))} at time 0.1
2025-03-18 09:34:22,771 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.09806180682241072), np.float64(0.0), 0), 'position': (np.float64(0.00938183191828067), np.float64(0.0), 0)} at time 0.15000000000000002
2025-03-18 09:34:22,773 | DEBUG    | car.py:179 | After forces are applied; Position = (np.float64(0.00938183191828067), np.float64(0.0), 0) -- Velocity = (np.float64(0.09806180682241072), np.float64(0.0), 0) --
2025-03-18 09:35:02,141 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:35:02,142 | INFO     | car.py:14 | Starting Car.py Script
2025-03-18 09:35:02,143 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-18 09:35:02,649 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:02,650 | DEBUG    | car.py:417 | Forces and Moments:
2025-03-18 09:35:02,650 | DEBUG    | car.py:421 | Slip Ratio and Angle:
2025-03-18 09:35:03,151 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:03,151 | DEBUG    | car.py:417 | Forces and Moments:
2025-03-18 09:35:03,151 | DEBUG    | car.py:421 | Slip Ratio and Angle:
2025-03-18 09:35:03,652 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:03,652 | DEBUG    | car.py:417 | Forces and Moments:
2025-03-18 09:35:03,652 | DEBUG    | car.py:421 | Slip Ratio and Angle:
2025-03-18 09:35:04,151 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:04,152 | DEBUG    | car.py:417 | Forces and Moments:
2025-03-18 09:35:04,152 | DEBUG    | car.py:421 | Slip Ratio and Angle:
2025-03-18 09:35:22,167 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:35:22,168 | INFO     | car.py:14 | Starting Car.py Script
2025-03-18 09:35:22,170 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-18 09:35:22,688 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:22,688 | DEBUG    | car.py:418 | Forces and Moments:
2025-03-18 09:35:22,688 | DEBUG    | car.py:422 | Slip Ratio and Angle:
2025-03-18 09:35:23,201 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:23,201 | DEBUG    | car.py:418 | Forces and Moments:
2025-03-18 09:35:23,201 | DEBUG    | car.py:422 | Slip Ratio and Angle:
2025-03-18 09:35:23,717 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:23,718 | DEBUG    | car.py:418 | Forces and Moments:
2025-03-18 09:35:23,718 | DEBUG    | car.py:422 | Slip Ratio and Angle:
2025-03-18 09:35:24,233 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:35:24,234 | DEBUG    | car.py:418 | Forces and Moments:
2025-03-18 09:35:24,234 | DEBUG    | car.py:422 | Slip Ratio and Angle:
2025-03-18 09:35:24,234 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:35:24,235 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:35:24,235 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,236 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,237 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,238 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,239 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:35:24,239 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:35:24,240 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:35:24,240 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-18 09:35:24,240 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,241 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,242 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:35:24,242 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:35:24,242 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:35:24,242 | INFO     | car.py:285 | Timestep 0.05 had resultant forces of [np.float64(0.0), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1868.8049999999998), np.float64(0.0)]
2025-03-18 09:35:24,242 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.0), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:35:24,242 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.0), np.float64(0.0), 0), 'position': (np.float64(0.0), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:35:24,243 | DEBUG    | car.py:105 | After forces are applied; Position = (np.float64(0.0), np.float64(0.0), 0) -- Velocity = (np.float64(0.0), np.float64(0.0), 0) --
2025-03-18 09:35:24,243 | DEBUG    | helper_functions.py:144 | All objects to combine were TimeSeries
2025-03-18 09:35:24,245 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,246 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,246 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,246 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,246 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,246 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:35:24,247 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:35:24,247 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:35:24,248 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:35:24,249 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:35:24,249 | WARNING  | helper_functions.py:94 | Error: Time index '0.05' or column 'Fx' not found.
2025-03-18 09:35:24,249 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0.0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0)} at time 0.05
2025-03-18 09:35:24,250 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(301.35982032999317), 'Fy': np.float64(-0.0), 'Fz': np.float64(613.125), 'Mz': np.float64(0.0), 'max_Fx': np.float64(500.8346537514665), 'desired_Fx': np.float64(500.8346537514665), 'desired_Fy': 0, 'slip_ratio': 2.8780625292603683, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.0), 'longitudinal_mode': 'accelerate'} at time 0.05
2025-03-18 09:35:24,251 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0)} at time 0.05
2025-03-18 09:35:24,251 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:35:24,251 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.05
2025-03-18 09:35:24,251 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:35:24,251 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(301.35982032999317), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.05
2025-03-18 09:35:24,251 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-18 09:35:24,819 | INFO     | car.py:168 | Calculating resultants at time : 0.05
2025-03-18 09:35:24,820 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-18 09:35:24,821 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:35:24,822 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:35:24,822 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:35:24,822 | INFO     | car.py:285 | Timestep 0.05 had resultant forces of [np.float64(202.71964065998634), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1868.805), np.float64(1812.1651323995998), np.float64(304.8)]
2025-03-18 09:35:24,822 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(0.8108785626399454), np.float64(0.0), np.float64(9.81))} at time 0.05
2025-03-18 09:35:24,822 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.040543928131997274), np.float64(0.0), 0), 'position': (np.float64(0.003040794609899796), np.float64(0.0), 0)} at time 0.1
2025-03-18 09:35:24,822 | DEBUG    | car.py:181 | After forces are applied; Position = (np.float64(0.003040794609899796), np.float64(0.0), 0) -- Velocity = (np.float64(0.040543928131997274), np.float64(0.0), 0) --
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 201.35982032999317
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,824 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:24,825 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(502.6263992123358)} at time 0.1
2025-03-18 09:35:24,826 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(502.6263992123358)} at time 0.1
2025-03-18 09:35:24,827 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(723.6236007876641)} at time 0.1
2025-03-18 09:35:24,828 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'vertical_load': np.float64(723.6236007876641)} at time 0.1
2025-03-18 09:35:24,829 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'Fx' not found.
2025-03-18 09:35:24,829 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': np.float64(0.0), 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274)} at time 0.1
2025-03-18 09:35:24,831 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': 0, 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274), 'longitudinal_mode': 'accelerate'} at time 0.1
2025-03-18 09:35:24,831 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0)} at time 0.1
2025-03-18 09:35:24,832 | WARNING  | helper_functions.py:94 | Error: Time index '0.1' or column 'Fx' not found.
2025-03-18 09:35:24,832 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': np.float64(0.0), 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274)} at time 0.1
2025-03-18 09:35:24,833 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'Fx': np.float64(343.79469672603364), 'Fy': np.float64(-0.0), 'Fz': np.float64(723.6236007876641), 'Mz': np.float64(0.0), 'max_Fx': np.float64(581.4396313403475), 'desired_Fx': np.float64(581.4396313403475), 'desired_Fy': 0, 'slip_ratio': 3.4632022172017787, 'slip_angle': 0.0, 'angular_velocity': np.float64(nan), 'Vx': np.float64(0.040543928131997274), 'longitudinal_mode': 'accelerate'} at time 0.1
2025-03-18 09:35:24,833 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0)} at time 0.1
2025-03-18 09:35:24,834 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.1
2025-03-18 09:35:24,834 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': -100} at time 0.1
2025-03-18 09:35:24,834 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.1
2025-03-18 09:35:24,834 | INFO     | helper_functions.py:50 | Starting data update for rear_left:{'x_friction': np.float64(343.79469672603364), 'y_friction': np.float64(-0.0), 'rolling_resistance': -100} at time 0.1
2025-03-18 09:35:24,834 | INFO     | helper_functions.py:50 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.1
2025-03-18 09:35:26,283 | INFO     | car.py:168 | Calculating resultants at time : 0.1
2025-03-18 09:35:26,284 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 502.6263992123358
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was -100.0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 502.6263992123358
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 243.79469672603364
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 723.6236007876641
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 243.79469672603364
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 723.6236007876641
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in x direction. Forces are : ['inertial_x']. Sum was 0
2025-03-18 09:35:26,285 | DEBUG    | car.py:391 | Returning total forces in y direction. Forces are : ['inertial_y']. Sum was 0
2025-03-18 09:35:26,286 | DEBUG    | car.py:391 | Returning total forces in z direction. Forces are : ['inertial_z']. Sum was 0
2025-03-18 09:35:26,286 | INFO     | car.py:285 | Timestep 0.1 had resultant forces of [np.float64(287.58939345206727), np.float64(0.0), np.float64(2452.5)] And resultant torques of [np.float64(1532.0052647991995), np.float64(1788.4525234694925), np.float64(304.8)]
2025-03-18 09:35:26,286 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'acceleration': (np.float64(1.150357573808269), np.float64(0.0), np.float64(9.81))} at time 0.1
2025-03-18 09:35:26,286 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (np.float64(0.09806180682241072), np.float64(0.0), 0), 'position': (np.float64(0.00938183191828067), np.float64(0.0), 0)} at time 0.15000000000000002
2025-03-18 09:35:26,287 | DEBUG    | car.py:181 | After forces are applied; Position = (np.float64(0.00938183191828067), np.float64(0.0), 0) -- Velocity = (np.float64(0.09806180682241072), np.float64(0.0), 0) --
2025-03-18 09:41:03,411 | INFO     | magic_formula_tire.py:15 | Starting Car.py Script
2025-03-18 09:41:03,412 | INFO     | car.py:14 | Starting Car.py Script
2025-03-18 09:41:03,414 | INFO     | helper_functions.py:50 | Starting data update for vehicle_dataframe:{'velocity': (0, 0, 0), 'position': (0, 0, 0)} at time 0.05
2025-03-18 09:41:03,938 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:41:03,939 | DEBUG    | car.py:419 | Forces and Moments:
2025-03-18 09:41:03,939 | DEBUG    | car.py:423 | Slip Ratio and Angle:
2025-03-18 09:41:04,450 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:41:04,451 | DEBUG    | car.py:419 | Forces and Moments:
2025-03-18 09:41:04,451 | DEBUG    | car.py:423 | Slip Ratio and Angle:
2025-03-18 09:41:04,966 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:41:04,966 | DEBUG    | car.py:419 | Forces and Moments:
2025-03-18 09:41:04,966 | DEBUG    | car.py:423 | Slip Ratio and Angle:
2025-03-18 09:41:05,483 | INFO     | magic_formula_tire.py:461 | Generated force to slip lookup table.
2025-03-18 09:41:05,483 | DEBUG    | car.py:419 | Forces and Moments:
2025-03-18 09:41:05,483 | DEBUG    | car.py:423 | Slip Ratio and Angle:
2025-03-18 09:41:05,484 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:41:05,484 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:41:05,484 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:41:05,485 | DEBUG    | car.py:392 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-18 09:41:05,485 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:41:05,485 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:41:05,485 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:41:05,485 | DEBUG    | car.py:392 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-18 09:41:05,485 | INFO     | helper_functions.py:50 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,486 | INFO     | helper_functions.py:50 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-18 09:41:05,487 | INFO     | helper_functions.py:50 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
